id,status_group
2155,functional
2156,non functional
2157,functional
2158,non functional
2159,non functional
2160,functional
2161,non functional
2162,non functional
2163,non functional
2164,non functional
2165,non functional
2166,functional needs repair
2167,functional needs repair
2168,functional needs repair
2169,functional
2170,functional
2171,functional
2172,functional
2173,functional
2174,non functional
2175,functional
2176,functional
2177,functional
2178,non functional
2179,non functional
2180,functional
2181,functional
2182,functional
2183,functional
2184,non functional
2185,non functional
2186,non functional
2187,non functional
2188,functional
2189,functional
2190,non functional
2191,functional
2192,functional
2193,non functional
2194,non functional
2195,functional
2196,non functional
2197,functional
2198,functional
2199,functional
2200,functional needs repair
2201,functional
2202,non functional
2203,non functional
2204,functional
2205,functional
2206,functional needs repair
2207,functional
2208,non functional
2209,functional needs repair
2210,non functional
2211,functional
2212,functional needs repair
2213,non functional
2214,functional
2215,functional needs repair
2216,non functional
2217,functional
2218,non functional
2219,non functional
2220,non functional
2221,non functional
2222,functional
2223,functional
2224,non functional
2225,functional
2226,functional
2227,functional
2228,functional
2229,functional
2230,functional
2231,functional needs repair
2232,functional
2233,functional
2234,functional
2235,non functional
2236,non functional
2237,functional
2238,functional
2239,functional
2240,functional
2241,functional needs repair
2242,non functional
2243,functional
2244,functional
2245,functional
2246,non functional
2247,non functional
2248,functional
2249,functional
2250,functional
2251,functional
2252,non functional
2253,functional
2254,functional
2255,functional
2256,non functional
2257,non functional
2258,non functional
2259,non functional
2260,functional needs repair
2261,non functional
2262,non functional
2263,functional
2264,non functional
2265,non functional
2266,functional
2267,non functional
2268,functional
2269,non functional
2270,functional
2271,non functional
2272,functional needs repair
2273,non functional
2274,functional
2275,non functional
2276,non functional
2277,non functional
2278,functional
2279,non functional
2280,functional
2281,non functional
2282,functional
2283,functional needs repair
2284,non functional
2285,functional
2286,functional
2287,functional
2288,functional
2289,non functional
2290,functional needs repair
2291,functional
2292,functional needs repair
2293,functional
2294,non functional
2295,non functional
2296,functional needs repair
2297,functional needs repair
2298,functional
2299,non functional
2300,functional
2301,non functional
2302,functional
2303,non functional
2304,functional
2305,non functional
2306,functional
2307,non functional
2308,non functional
2309,functional needs repair
2310,functional
2311,functional needs repair
2312,functional
2313,functional needs repair
2314,non functional
2315,functional
2316,non functional
2317,non functional
2318,functional needs repair
2319,functional
2320,functional
2321,functional
2322,non functional
2323,non functional
2324,non functional
2325,functional
2326,functional
2327,functional
2328,functional
2329,functional
2330,functional
2331,functional
2332,functional
2333,functional
2334,non functional
2335,functional
2336,functional
2337,functional
2338,non functional
2339,non functional
2340,functional
2341,functional
2342,functional
2343,functional needs repair
2344,non functional
2345,non functional
2346,functional
2347,functional needs repair
2348,functional
2349,functional
2350,functional
2351,functional
2352,functional
2353,non functional
2354,functional
2355,functional
2356,functional
2357,functional needs repair
2358,functional
2359,non functional
2360,non functional
2361,functional
2362,functional needs repair
2363,functional
2364,functional needs repair
2365,functional
2366,non functional
2367,non functional
2368,functional
2369,functional
2370,functional
2371,functional
2372,non functional
2373,functional
2374,non functional
2375,non functional
2376,non functional
2377,functional needs repair
2378,functional
2379,functional
2380,functional
2381,functional
2382,functional
2383,non functional
2384,functional
2385,functional
2386,functional
2387,non functional
